geo_id	genes.detected	cell.type	donor	timepoint	donor.type	primer.mix	batch	plate	lineage	CD45RA	CD38	CD123	CD34	CD90	rnaseq	genotyping	genotypesall	qcgenotype	input.reads	unique.mapped	multimap	Total.sequences	Per.base.sequence.quality	GC.content	MReads	lib.size	unmapped	ercc.count	pc.uniquemapped	pc.multimap	pc.unmapped	pc.ingenes.total	pc.ercc	pc.mit.reads	pass.qc
OX2123PL6_3F	4555	CD34+CD38+	OX2123	baseline	patient	OX2123_mix	batch_6	OX2123PL6	420	-40	7296	1277	5482	1107	TRUE	TRUE	JAK2_HET_EZH2_HET_TET2_p1137_HOM	TRUE	3018036	2392643	230264	3018036	pass	48	124070	1698947	395129	11280	0.792781465	0.076295975	0.13092256	0.710071248	0.006639407	0.073027587	TRUE
OX2123PL6_3G	3797	CD34+CD38+	OX2123	baseline	patient	OX2123_mix	batch_6	OX2123PL6	542	83	16495	2042	5402	819	TRUE	TRUE	JAK2_HET_EZH2_HET_TET2_p1137_HOM	TRUE	2840966	2107838	215373	2840966	pass	47	79861	1331779	517755	10084	0.741944113	0.075809777	0.182246109	0.631822275	0.007571827	0.059965655	TRUE
OX2123PL6_3H	3289	CD34+CD38+	OX2123	baseline	patient	OX2123_mix	batch_6	OX2123PL6	504	354	15628	846	3752	1350	TRUE	TRUE	JAK2_HET_EZH2_HET_TET2_p1137_HOM	TRUE	3153904	1758877	193599	3153904	pass	47	113377	1244392	1201428	6447	0.557682479	0.061383923	0.380933598	0.707492337	0.005180843	0.091110358	TRUE
OX2123PL6_4A	3432	CD34+CD38+	OX2123	baseline	patient	OX2123_mix	batch_6	OX2123PL6	1101	1553	48603	754	5979	626	TRUE	TRUE	JAK2_HET_EZH2_HET_TET2_p1137_HOM	TRUE	1736501	1458261	156609	1736501	pass	46	89880	911359	121631	10135	0.839769744	0.09018653	0.070043726	0.624962884	0.011120755	0.098621948	TRUE
OX2123PL6_4C	2026	CD34+CD38+	OX2123	baseline	patient	OX2123_mix	batch_6	OX2123PL6	135	314	6823	2130	4333	13692	TRUE	TRUE	JAK2_WT_EZH2_HET_TET2_p1137_HET	TRUE	3824115	2960873	325137	3824115	pass	46	125822	1673106	538105	87	0.774263588	0.085022809	0.140713603	0.565071855	5.20E-05	0.075202647	TRUE
OX2123PL6_4F	3637	CD34+CD38+	OX2123	baseline	patient	OX2123_mix	batch_6	OX2123PL6	248	415	15616	3470	2840	1101	TRUE	TRUE	JAK2_HET_EZH2_HET_TET2_p1137_HOM	TRUE	2818264	2321800	226683	2818264	pass	48	94185	1523327	269781	13114	0.823840492	0.080433558	0.09572595	0.656097424	0.008608789	0.061828485	TRUE
OX2123PL6_4H	3460	CD34+CD38+	OX2123	baseline	patient	OX2123_mix	batch_6	OX2123PL6	1092	316	11891	1907	4000	639	TRUE	TRUE	JAK2_WT_EZH2_HET_TET2_p1137_HOM	TRUE	2594668	1860754	187176	2594668	pass	48	71392	1250323	546738	14009	0.717145315	0.072138709	0.210715976	0.671944276	0.011204305	0.057098846	TRUE
OX2123PL6_5C	3197	CD34+CD38+	OX2123	baseline	patient	OX2123_mix	batch_6	OX2123PL6	407	912	12103	1944	5136	3153	TRUE	TRUE	JAK2_HET_EZH2_HET_TET2_p1137_HET	TRUE	2872258	1713040	156137	2872258	pass	48	82010	1196878	1003081	7886	0.596408818	0.054360367	0.349230814	0.698686546	0.006588809	0.068519933	TRUE
OX2123PL6_5G	3954	CD34+CD38+	OX2123	baseline	patient	OX2123_mix	batch_6	OX2123PL6	466	530	17907	1241	10499	599	TRUE	TRUE	JAK2_HET_EZH2_HET_TET2_p1137_HET	TRUE	2294741	1036743	100409	2294741	pass	47	50429	757019	1157589	3093	0.451790856	0.043756136	0.504453008	0.730189642	0.004085763	0.066615237	TRUE
OX2123PL6_6B	2950	CD34+CD38+	OX2123	baseline	patient	OX2123_mix	batch_6	OX2123PL6	210	1032	11188	954	4811	3337	TRUE	TRUE	JAK2_HET_EZH2_HET_TET2_p1137_HOM	TRUE	2778626	2159809	175970	2778626	pass	48	76622	1651545	442847	11035	0.777293886	0.063329862	0.159376253	0.764671783	0.006681622	0.046394134	TRUE
OX2123PL6_6C	3688	CD34+CD38+	OX2123	baseline	patient	OX2123_mix	batch_6	OX2123PL6	287	872	4087	996	4508	571	TRUE	TRUE	JAK2_HET_EZH2_HET_TET2_p1137_HOM	TRUE	2110254	846319	83993	2110254	pass	48	53746	598615	1179942	2966	0.401050774	0.039802318	0.559146908	0.707316036	0.004954771	0.089783918	TRUE
OX2123PL6_6D	4722	CD34+CD38+	OX2123	baseline	patient	OX2123_mix	batch_6	OX2123PL6	845	71	38838	739	4988	666	TRUE	TRUE	JAK2_HET_EZH2_HET_TET2_p1137_HOM	TRUE	2561072	1791679	192606	2561072	pass	46	87049	1165340	576787	4543	0.69958166	0.075205227	0.225213114	0.650417848	0.003898433	0.074698371	TRUE
OX2123PL6_6E	3560	CD34+CD38+	OX2123	baseline	patient	OX2123_mix	batch_6	OX2123PL6	286	560	12404	918	4679	870	TRUE	TRUE	JAK2_HET_EZH2_HET_TET2_p1137_HOM	TRUE	3588705	2821524	283064	3588705	pass	46	148806	1856828	484117	13864	0.786223443	0.078876363	0.134900194	0.658093995	0.007466497	0.080139894	TRUE
OX2123PL6_6G	3374	CD34+CD38+	OX2123	baseline	patient	OX2123_mix	batch_6	OX2123PL6	396	595	6109	1219	3489	1419	TRUE	TRUE	JAK2_HET_EZH2_HET_TET2_p1137_HOM	TRUE	2647956	1663883	145984	2647956	pass	47	77739	1123908	838089	7103	0.628365048	0.055130825	0.316504126	0.675472975	0.006319912	0.069168473	TRUE
OX2123PL6_6H	4178	CD34+CD38+	OX2123	baseline	patient	OX2123_mix	batch_6	OX2123PL6	300	472	15571	364	8776	474	TRUE	TRUE	JAK2_HET_EZH2_HET_TET2_p1137_HOM	TRUE	2060531	1641773	154016	2060531	pass	47	91560	1220409	264742	5371	0.796771803	0.074745782	0.128482415	0.743348197	0.004400984	0.075024029	TRUE
OX2123PL6_7A	2955	CD34+CD38+	HD7643	baseline	normal	OX2123_mix	batch_6	OX2123PL6	643	764	14110	1848	8815	2005	TRUE	FALSE	WT	TRUE	2267936	1968385	174912	2267936	pass	47	91458	1581842	124639	13544	0.867919112	0.077123869	0.054957018	0.803624291	0.00856217	0.057817405	TRUE
OX2123PL6_7B	3380	CD34+CD38+	HD7643	baseline	normal	OX2123_mix	batch_6	OX2123PL6	663	863	13376	1636	8191	2103	TRUE	FALSE	WT	TRUE	2638055	2134253	185726	2638055	pass	47	84201	1603945	318076	11072	0.80902521	0.070402626	0.120572164	0.751525241	0.00690298	0.052496189	TRUE
OX2123PL6_7C	4489	CD34+CD38+	HD7643	baseline	normal	OX2123_mix	batch_6	OX2123PL6	769	759	8633	3118	8286	3633	TRUE	FALSE	WT	TRUE	2564669	1306349	117855	2564669	pass	47	71783	921886	1140465	4614	0.509363586	0.045953298	0.444683115	0.705696563	0.005004957	0.077865376	TRUE
OX2123PL6_7D	4244	CD34+CD38+	HD7643	baseline	normal	OX2123_mix	batch_6	OX2123PL6	1061	54862	10173	7358	14228	1789	TRUE	FALSE	WT	TRUE	1594416	1279892	128462	1594416	pass	48	62497	858032	186062	5466	0.802734042	0.080569939	0.116696019	0.670394064	0.006370392	0.07283761	TRUE
OX2123PL6_7E	3787	CD34+CD38+	HD7643	baseline	normal	OX2123_mix	batch_6	OX2123PL6	1156	437	8051	2170	8906	11913	TRUE	FALSE	WT	TRUE	2029973	1693613	148653	2029973	pass	48	85370	1298968	187707	8436	0.834303215	0.073229053	0.092467732	0.766980414	0.006494386	0.065721403	TRUE
OX2123PL6_7F	4272	CD34+CD38+	HD7643	baseline	normal	OX2123_mix	batch_6	OX2123PL6	988	246	3739	2962	10436	1710	TRUE	FALSE	WT	TRUE	1599005	1204630	113245	1599005	pass	47	83369	902437	281130	3571	0.753362247	0.070822168	0.175815585	0.7491404	0.003957063	0.092382072	TRUE
OX2123PL6_7G	2540	CD34+CD38+	HD7643	baseline	normal	OX2123_mix	batch_6	OX2123PL6	1684	500	18120	4192	4752	2576	TRUE	FALSE	WT	TRUE	3167555	2532907	310261	3167555	pass	47	88454	1858018	324387	33330	0.799641048	0.09794968	0.102409272	0.733551607	0.01793847	0.047606643	TRUE
OX2123PL6_8A	3028	CD34+CD38+	HD7643	baseline	normal	OX2123_mix	batch_6	OX2123PL6	1159	1661	34336	3404	4323	1428	TRUE	TRUE	WT	TRUE	1428367	1146776	118093	1428367	pass	47	66166	862878	163498	5445	0.802858089	0.082676931	0.11446498	0.75243814	0.006310278	0.076680597	TRUE
OX2123PL6_8D	3765	CD34+CD38+	HD7643	baseline	normal	OX2123_mix	batch_6	OX2123PL6	770	750	10197	1216	5398	1476	TRUE	TRUE	WT	TRUE	1331317	566990	59421	1331317	pass	48	46140	395126	704906	3485	0.425886547	0.044633247	0.529480206	0.696883543	0.008819971	0.116772878	TRUE
OX2123PL6_8F	4228	CD34+CD38+	HD7643	baseline	normal	OX2123_mix	batch_6	OX2123PL6	820	1539	6435	2144	10143	2693	TRUE	TRUE	WT	TRUE	2253084	1353409	124567	2253084	pass	48	92529	970847	775108	6117	0.600691763	0.055287331	0.344020906	0.717334523	0.006300684	0.0953075	TRUE
OX2123PL6_8G	4748	CD34+CD38+	HD7643	baseline	normal	OX2123_mix	batch_6	OX2123PL6	1168	12061	5020	3593	7666	2483	TRUE	TRUE	WT	TRUE	1719511	1334884	101353	1719511	pass	48	60019	995864	283274	3488	0.776316057	0.05894292	0.164741022	0.746030367	0.003502486	0.06026827	TRUE
OX2123PL6_8H	4203	CD34+CD38+	HD7643	baseline	normal	OX2123_mix	batch_6	OX2123PL6	814	2514	5571	2587	9598	1518	TRUE	TRUE	WT	TRUE	1509879	1246251	113104	1509879	pass	48	75003	949195	150524	4844	0.825397929	0.074909314	0.099692757	0.761640312	0.005103272	0.079017483	TRUE
OX2123PL6_9A	3729	CD34+CD38+	HD7643	baseline	normal	OX2123_mix	batch_6	OX2123PL6	967	403	4900	1193	7650	3279	TRUE	TRUE	WT	TRUE	2624027	2209739	221121	2624027	pass	47	127679	1538123	193167	11489	0.842117478	0.084267807	0.073614715	0.696065463	0.007469494	0.083009616	TRUE
OX2123PL6_9B	3790	CD34+CD38+	HD7643	baseline	normal	OX2123_mix	batch_6	OX2123PL6	783	1728	8299	1297	9676	3259	TRUE	TRUE	WT	TRUE	2755356	1155257	100095	2755356	pass	48	65668	833396	1500004	4424	0.419276856	0.036327429	0.544395715	0.72139446	0.005308401	0.078795675	TRUE
OX2123PL6_9C	4428	CD34+CD38+	HD7643	baseline	normal	OX2123_mix	batch_6	OX2123PL6	666	432	6186	1336	3984	1764	TRUE	TRUE	WT	TRUE	2814742	2275861	199269	2814742	pass	47	103209	1727842	339612	9696	0.808550482	0.070794766	0.120654753	0.75920366	0.005611624	0.059732892	TRUE
OX2123PL6_9D	4061	CD34+CD38+	HD7643	baseline	normal	OX2123_mix	batch_6	OX2123PL6	776	1128	4322	7272	8365	2274	TRUE	TRUE	WT	TRUE	2828668	2186497	184600	2828668	pass	47	128236	1586087	457571	8540	0.772977599	0.065260398	0.161762002	0.72540095	0.00538432	0.080850546	TRUE
OX2123PL6_9F	4070	CD34+CD38+	HD7643	baseline	normal	OX2123_mix	batch_6	OX2123PL6	840	1500	8931	2131	7543	1474	TRUE	TRUE	WT	TRUE	3147690	1410597	143965	3147690	pass	48	80254	1017903	1593128	6007	0.448137205	0.045736715	0.50612608	0.721611488	0.005901348	0.078842483	TRUE
OX2123PL6_9G	3672	CD34+CD38+	HD7643	baseline	normal	OX2123_mix	batch_6	OX2123PL6	982	374	2917	3492	6483	8707	TRUE	TRUE	WT	TRUE	2313902	1869360	215373	2313902	pass	47	121414	1369519	229169	15483	0.807882097	0.09307784	0.099040063	0.732613836	0.011305429	0.088654484	TRUE
OX2123PL6_9H	4080	CD34+CD38+	HD7643	baseline	normal	OX2123_mix	batch_6	OX2123PL6	714	2219	15248	1831	5957	1420	TRUE	TRUE	WT	TRUE	2073045	1795574	164203	2073045	pass	48	73022	1394670	113268	7654	0.86615293	0.079208604	0.054638467	0.776726551	0.005488037	0.052357905	TRUE
OX2123PL7_6A	3609	CD34+CD38-	HD7643	baseline	normal	OX2123_mix	batch_6	OX2123PL7	591	711	1112	1699	13129	9961	TRUE	TRUE	WT	TRUE	1293264	760395	80521	1293264	pass	47	42235	537781	452348	5106	0.587965798	0.062261843	0.349772359	0.707239001	0.009494571	0.078535686	TRUE
OX2123PL7_6B	3313	CD34+CD38-	HD7643	baseline	normal	OX2123_mix	batch_6	OX2123PL7	645	267	718	1534	4454	8055	TRUE	TRUE	WT	TRUE	1625046	540609	48338	1625046	pass	48	19539	377073	1036099	3275	0.332673044	0.02974562	0.637581336	0.697496712	0.008685321	0.051817553	TRUE
OX2123PL7_6C	3273	CD34+CD38-	HD7643	baseline	normal	OX2123_mix	batch_6	OX2123PL7	788	673	395	1896	5100	3836	TRUE	TRUE	WT	TRUE	1361357	424804	37080	1361357	pass	48	18398	276897	899473	2046	0.312044526	0.027237528	0.660717945	0.651822958	0.007389029	0.066443479	TRUE
OX2123PL7_6D	2783	CD34+CD38-	HD7643	baseline	normal	OX2123_mix	batch_6	OX2123PL7	571	391	1088	1488	5589	1644	TRUE	TRUE	WT	TRUE	521725	149937	13742	521725	pass	47	5849	101863	358046	1065	0.287387033	0.026339547	0.68627342	0.679372003	0.010455219	0.057420261	TRUE
OX2123PL7_6E	3241	CD34+CD38-	HD7643	baseline	normal	OX2123_mix	batch_6	OX2123PL7	716	176	1167	2601	7087	4430	TRUE	TRUE	WT	TRUE	1135027	811892	66511	1135027	pass	47	32674	583248	256624	3834	0.715306332	0.058598606	0.226095062	0.718381263	0.006573533	0.056020766	TRUE
OX2123PL7_6F	2677	CD34+CD38-	HD7643	baseline	normal	OX2123_mix	batch_6	OX2123PL7	758	147	1048	1290	12005	7503	TRUE	TRUE	WT	TRUE	1338969	309075	28273	1338969	pass	48	12621	204800	1001621	1726	0.230830587	0.0211155	0.748053913	0.662622341	0.008427734	0.061625977	TRUE
OX2123PL7_6G	3652	CD34+CD38-	HD7643	baseline	normal	OX2123_mix	batch_6	OX2123PL7	1155	786	634	1772	8460	4891	TRUE	TRUE	WT	TRUE	947391	341632	29873	947391	pass	48	14068	232937	575886	1785	0.360602961	0.03153186	0.607865179	0.681836011	0.007663016	0.060394012	TRUE
OX2123PL7_6H	2432	CD34+CD38-	HD7643	baseline	normal	OX2123_mix	batch_6	OX2123PL7	818	951	1044	2643	10772	2929	TRUE	TRUE	WT	TRUE	1201430	329735	59802	1201430	pass	47	29661	186397	811893	4193	0.274452111	0.049775684	0.675772205	0.565293342	0.022494997	0.159128098	TRUE
OX2123PL7_7A	3104	CD34+CD38-	HD7643	baseline	normal	OX2123_mix	batch_6	OX2123PL7	702	878	1135	1751	10751	6516	TRUE	TRUE	WT	TRUE	1229561	490663	58223	1229561	pass	48	31657	347305	680675	4081	0.399055435	0.047352673	0.553591892	0.70782798	0.011750479	0.09115043	TRUE
OX2123PL7_7B	3267	CD34+CD38-	HD7643	baseline	normal	OX2123_mix	batch_6	OX2123PL7	645	447	947	628	8839	3550	TRUE	TRUE	WT	TRUE	1650832	709326	49815	1650832	pass	47	26957	432061	891691	4366	0.429677884	0.030175693	0.540146423	0.60911485	0.010105055	0.062391653	TRUE
OX2123PL7_7C	3800	CD34+CD38-	HD7643	baseline	normal	OX2123_mix	batch_6	OX2123PL7	589	781	915	2456	7933	6273	TRUE	TRUE	WT	TRUE	1145428	505686	37477	1145428	pass	48	21623	337735	602265	1232	0.441482136	0.032718774	0.52579909	0.667874926	0.00364783	0.064023569	TRUE
OX2123PL7_7D	2433	CD34+CD38-	HD7643	baseline	normal	OX2123_mix	batch_6	OX2123PL7	561	331	440	1777	7553	2431	TRUE	TRUE	WT	TRUE	1229204	212627	20033	1229204	pass	47	9605	110388	996544	1704	0.172979424	0.016297539	0.810723037	0.519162665	0.01543646	0.087011269	TRUE
OX2123PL7_7E	2909	CD34+CD38-	HD7643	baseline	normal	OX2123_mix	batch_6	OX2123PL7	686	402	879	1785	6176	7287	TRUE	TRUE	WT	TRUE	777370	320587	25260	777370	pass	47	11189	220392	431523	1473	0.412399501	0.032494179	0.55510632	0.687463933	0.006683546	0.05076863	TRUE
OX2123PL7_7F	3381	CD34+CD38-	HD7643	baseline	normal	OX2123_mix	batch_6	OX2123PL7	547	333	1078	1410	4801	4229	TRUE	TRUE	WT	TRUE	1477298	337140	30666	1477298	pass	48	12116	219176	1109492	1713	0.228213942	0.020758168	0.75102789	0.650103814	0.007815637	0.055279775	TRUE
OX2123PL7_7G	3370	CD34+CD38-	HD7643	baseline	normal	OX2123_mix	batch_6	OX2123PL7	851	245	972	1894	2598	2626	TRUE	TRUE	WT	TRUE	1743168	560146	50290	1743168	pass	48	24483	362128	1132732	3815	0.321337932	0.028849772	0.649812296	0.646488594	0.010534949	0.067608691	TRUE
OX2123PL7_7H	2917	CD34+CD38-	HD7643	baseline	normal	OX2123_mix	batch_6	OX2123PL7	611	641	-3	1107	4816	2541	TRUE	TRUE	WT	TRUE	1912280	482877	88032	1912280	pass	47	46098	300209	1341371	6746	0.252513753	0.046035099	0.701451147	0.621709048	0.022471012	0.153553025	TRUE
OX2123PL7_8A	3840	CD34+CD38-	HD7643	baseline	normal	OX2123_mix	batch_6	OX2123PL7	655	834	952	2519	8115	6496	TRUE	TRUE	WT	TRUE	2160650	1187219	113034	2160650	pass	47	83317	821358	860397	7839	0.549473075	0.052314813	0.398212112	0.691833604	0.00954395	0.101438106	TRUE
OX2123PL7_8B	3048	CD34+CD38-	HD7643	baseline	normal	OX2123_mix	batch_6	OX2123PL7	1018	788	742	1103	10594	2283	TRUE	TRUE	WT	TRUE	2154255	821979	71207	2154255	pass	47	31467	535908	1261069	4614	0.381560679	0.033054118	0.585385203	0.651972861	0.008609687	0.058717168	TRUE
OX2123PL7_8C	2961	CD34+CD38-	HD7643	baseline	normal	OX2123_mix	batch_6	OX2123PL7	574	427	815	1311	9131	4118	TRUE	TRUE	WT	TRUE	1622899	497794	43143	1622899	pass	48	22831	327745	1081962	2822	0.306731349	0.026583909	0.666684741	0.658394838	0.008610353	0.069660864	TRUE
OX2123PL7_8E	3444	CD34+CD38-	HD7643	baseline	normal	OX2123_mix	batch_6	OX2123PL7	1707	27215	1224	2693	14505	6498	TRUE	TRUE	WT	TRUE	1058625	731642	61160	1058625	pass	46	41500	476647	265823	3132	0.691124808	0.057773055	0.251102137	0.651475722	0.0065709	0.087066529	TRUE
OX2123PL7_8G	2807	CD34+CD38-	HD7643	baseline	normal	OX2123_mix	batch_6	OX2123PL7	1102	397	653	2010	7812	13660	TRUE	TRUE	WT	TRUE	2639406	1315398	119980	2639406	pass	47	48263	916586	1204028	6471	0.498368951	0.045457198	0.456173851	0.696812676	0.007059894	0.052655179	TRUE
OX2123PL7_8H	2720	CD34+CD38-	HD7643	baseline	normal	OX2123_mix	batch_6	OX2123PL7	916	2518	1096	1426	9769	3322	TRUE	TRUE	WT	TRUE	1111273	629633	95791	1111273	pass	46	59606	432131	385849	8152	0.566587148	0.086199341	0.347213511	0.686322032	0.01886465	0.137935024	TRUE
SMD32316PL1_2C	3032	CD34+CD38-	SMD32316	baseline	patient	SMD32_mix	batch_2	SMD32316PL1	73	669	294	1360	5106	657	TRUE	TRUE	JAK2_WT	TRUE	2173400	1936943	151922	2173400	pass	47	89110	1421461	84535	17385	0.891204104	0.069900617	0.038895279	0.733868266	0.012230374	0.062689022	TRUE
SMD32316PL1_2D	2774	CD34+CD38-	SMD32316	baseline	patient	SMD32_mix	batch_2	SMD32316PL1	131	27901	134	4333	2812	290	TRUE	TRUE	JAK2_HET	TRUE	2877131	2590446	168267	2877131	pass	47	83930	1939135	118418	35359	0.900357335	0.058484303	0.041158362	0.748571868	0.018234419	0.043282185	TRUE
SMD32316PL1_2E	2754	CD34+CD38-	SMD32316	baseline	patient	SMD32_mix	batch_2	SMD32316PL1	94	113	681	293	2869	268	TRUE	TRUE	JAK2_WT	TRUE	3084188	2725185	229357	3084188	pass	46	113478	1936421	129646	33099	0.88359886	0.074365441	0.0420357	0.710564971	0.017092874	0.058601926	TRUE
SMD32316PL1_2F	2628	CD34+CD38-	SMD32316	baseline	patient	SMD32_mix	batch_2	SMD32316PL1	349	16990	256	5077	3621	1499	TRUE	TRUE	JAK2_WT	TRUE	4186017	3740044	306777	4186017	pass	49	156656	2865380	139196	44598	0.893461254	0.073286133	0.033252612	0.766135372	0.015564428	0.054671981	TRUE
SMD32316PL1_3C	2258	CD34+CD38-	SMD32316	baseline	patient	SMD32_mix	batch_2	SMD32316PL1	739	18431	355	2398	3061	1106	TRUE	TRUE	JAK2_WT	TRUE	2941673	2487492	216097	2941673	pass	46	95542	1723159	238084	32490	0.845604525	0.073460578	0.080934897	0.692729464	0.018854905	0.055445841	TRUE
SMD32316PL1_3E	3339	CD34+CD38-	SMD32316	baseline	patient	SMD32_mix	batch_2	SMD32316PL1	55	202	528	93	2393	355	TRUE	TRUE	JAK2_HET	TRUE	2986763	2539380	222471	2986763	pass	46	79444	1886371	224912	23039	0.850211416	0.074485656	0.075302928	0.742847073	0.012213398	0.042114727	TRUE
SMD32316PL1_4C	2243	CD34+CD38-	SMD32316	baseline	patient	SMD32_mix	batch_2	SMD32316PL1	80	138	113	-59	3831	446	TRUE	TRUE	JAK2_WT	TRUE	3196107	2193897	343517	3196107	pass	46	160310	1589368	658693	53620	0.686427895	0.107479818	0.206092287	0.724449689	0.03373668	0.100863991	TRUE
SMD32316PL1_4D	2577	CD34+CD38-	SMD32316	baseline	patient	SMD32_mix	batch_2	SMD32316PL1	108	135	611	1284	3187	976	TRUE	TRUE	JAK2_WT	TRUE	2990647	2093744	331355	2990647	pass	45	166047	1513263	565548	38234	0.700097337	0.110797095	0.189105568	0.722754549	0.025265932	0.109727787	TRUE
SMD32316PL1_4E	2241	CD34+CD38-	SMD32316	baseline	patient	SMD32_mix	batch_2	SMD32316PL1	-25	261	145	228	4346	297	TRUE	TRUE	JAK2_WT	TRUE	3444403	2453428	364672	3444403	pass	46	171516	1794848	626303	75779	0.712294119	0.10587379	0.181832091	0.731567423	0.042220288	0.095560181	TRUE
SMD32316PL1_5C	2346	CD34+CD38-	SMD32316	baseline	patient	SMD32_mix	batch_2	SMD32316PL1	127	310	490	184	5281	1735	TRUE	TRUE	JAK2_HET	TRUE	3708286	2917008	247029	3708286	pass	47	127447	2025251	544249	31500	0.786618939	0.066615412	0.146765649	0.69429052	0.015553628	0.06292899	TRUE
SMD32316PL1_5E	2303	CD34+CD38-	SMD32316	baseline	patient	SMD32_mix	batch_2	SMD32316PL1	1	9187	676	4410	3472	265	TRUE	TRUE	JAK2_WT	TRUE	3797308	2940055	341980	3797308	pass	45	189605	2146170	515273	73723	0.774247177	0.090058536	0.135694287	0.72997614	0.03435096	0.088345751	TRUE
SMD32316PL1_5F	1758	CD34+CD38-	SMD32316	baseline	patient	SMD32_mix	batch_2	SMD32316PL1	217	11531	392	5109	5062	674	TRUE	TRUE	JAK2_WT	TRUE	5268605	3198611	565516	5268605	pass	43	257687	2029555	1504478	131150	0.607107764	0.107336952	0.285555285	0.634511355	0.064620077	0.126967242	TRUE
SMD32316PL3_1B	2931	CD34+	SMD32316	baseline	patient	SMD32_mix	batch_6	SMD32316PL3	238	1176	7072	1666	6191	489	TRUE	TRUE	JAK2_WT	TRUE	2557646	2217865	200410	2557646	pass	47	150063	1544308	139371	12447	0.867150888	0.078357208	0.054491904	0.696303878	0.008059921	0.097171678	TRUE
SMD32316PL3_1C	2803	CD34+	SMD32316	baseline	patient	SMD32_mix	batch_6	SMD32316PL3	1617	-203	13869	1006	2363	603	TRUE	TRUE	JAK2_WT	TRUE	2816006	2383201	245212	2816006	pass	46	165335	1550921	187593	13568	0.84630537	0.087077939	0.06661669	0.650772218	0.00874835	0.106604398	TRUE
SMD32316PL3_1D	2831	CD34+	SMD32316	baseline	patient	SMD32_mix	batch_6	SMD32316PL3	-69	-477	9319	788	4449	288	TRUE	TRUE	JAK2_WT	TRUE	2900392	2465824	225759	2900392	pass	47	94628	1730144	208809	15940	0.850169219	0.07783741	0.071993372	0.701649428	0.009213106	0.054693713	TRUE
SMD32316PL3_1E	3428	CD34+	SMD32316	baseline	patient	SMD32_mix	batch_6	SMD32316PL3	417	73	2718	889	8895	2489	TRUE	TRUE	JAK2_WT	TRUE	1648930	1369138	130763	1648930	pass	48	72471	1013795	149029	9207	0.830319055	0.079301729	0.090379216	0.740462247	0.009081718	0.071484866	TRUE
SMD32316PL3_1F	2717	CD34+	SMD32316	baseline	patient	SMD32_mix	batch_6	SMD32316PL3	306	118	1510	-75	3322	172	TRUE	TRUE	JAK2_WT	TRUE	2446186	2050049	180525	2446186	pass	46	104328	1309946	215612	11268	0.83805933	0.073798558	0.088142112	0.638982776	0.008601881	0.079642978	TRUE
SMD32316PL3_1G	2615	CD34+	SMD32316	baseline	patient	SMD32_mix	batch_6	SMD32316PL3	5	36	2081	428	2858	291	TRUE	TRUE	JAK2_WT	TRUE	1420296	1233717	97068	1420296	pass	47	51031	810560	89511	11599	0.868633721	0.0683435	0.063022778	0.657006429	0.01430986	0.062957708	TRUE
SMD32316PL3_2B	2659	CD34+	SMD32316	baseline	patient	SMD32_mix	batch_6	SMD32316PL3	1767	1061	6283	105	10766	595	TRUE	TRUE	JAK2_HET	TRUE	2206304	1893226	174931	2206304	pass	47	111235	1311555	138147	7515	0.858098431	0.079286898	0.062614671	0.692761984	0.00572984	0.08481154	TRUE
SMD32316PL3_2C	2539	CD34+	SMD32316	baseline	patient	SMD32_mix	batch_6	SMD32316PL3	-372	-535	53808	1133	3561	335	TRUE	TRUE	JAK2_HET	TRUE	3599994	3219123	305556	3599994	pass	47	229035	2448510	75315	17471	0.894202324	0.084876808	0.020920868	0.760613993	0.00713536	0.093540561	TRUE
SMD32316PL3_2D	3463	CD34+	SMD32316	baseline	patient	SMD32_mix	batch_6	SMD32316PL3	398	704	7281	671	6206	640	TRUE	TRUE	JAK2_WT	TRUE	2021880	1775037	158086	2021880	pass	47	81472	1174136	88757	10302	0.87791412	0.078187627	0.043898253	0.661471282	0.008774111	0.069388895	TRUE
SMD32316PL3_2E	3150	CD34+	SMD32316	baseline	patient	SMD32_mix	batch_6	SMD32316PL3	136	-19	11536	99	3655	-14	TRUE	TRUE	JAK2_WT	TRUE	2092152	1861148	159098	2092152	pass	48	83931	1304142	71906	7435	0.88958546	0.076045144	0.034369396	0.700719126	0.005701066	0.064357256	TRUE
SMD32316PL3_2F	2957	CD34+	SMD32316	baseline	patient	SMD32_mix	batch_6	SMD32316PL3	145	443	6305	39	6160	560	TRUE	TRUE	JAK2_WT	TRUE	2035780	1818371	149959	2035780	pass	47	77281	1250866	67450	6970	0.893206044	0.073661692	0.033132264	0.687904724	0.00557214	0.061781997	TRUE
SMD32316PL3_2G	3778	CD34+	SMD32316	baseline	patient	SMD32_mix	batch_6	SMD32316PL3	319	-29	5992	3693	5143	707	TRUE	TRUE	JAK2_WT	TRUE	1948698	1749799	150673	1948698	pass	48	57675	1371789	48226	8469	0.897932363	0.077319831	0.024747806	0.783969473	0.00617369	0.042043638	TRUE
SMD32316PL3_3B	3271	CD34+CD38-	OX4739	baseline	patient	SMD32_mix	batch_6	SMD32316PL3	354	813	900	300	7370	1883	TRUE	TRUE	JAK2_HOM	TRUE	1818694	1631337	122616	1818694	pass	48	71850	1256986	64741	10145	0.89698267	0.067419808	0.035597522	0.770525036	0.008070893	0.057160541	TRUE
